id	T4A	T4B	T4C
GO:0048001	1e-05	1e-05	1e-05
GO:0048029	64.6015	49.5806	49.2977
GO:0048037	369.057	238.458	309.585
GO:0048038	97.0807	169.089	177.225
GO:0048040	0.0819791	0.0274976	0.0630458
GO:0048472	34.9722	25.9179	28.0006
GO:0050081	1e-05	1e-05	1e-05
GO:0050089	1e-05	1e-05	1e-05
GO:0050136	12.6874	10.3754	9.38924
GO:0050163	0.042752	1e-05	1e-05
GO:0050182	110.934	97.0631	80.2442
GO:0050225	0.112378	1e-05	1e-05
GO:0050242	78.337	113.804	111.507
GO:0050263	0.040844	1e-05	1e-05
GO:0050270	28.9665	33.0883	40.4601
GO:0050297	1e-05	1e-05	1e-05
GO:0050308	0.235589	1e-05	1e-05
GO:0050355	9.25041	8.16498	10.5247
GO:0050380	28.5416	27.3549	35.2135
GO:0050418	0.667248	0.931467	1.06713
GO:0050454	8.95946	9.30224	14.0663
GO:0050462	39.8759	36.2254	48.2055
GO:0050480	0.722321	0.523626	0.222239
GO:0050485	39.6642	62.3147	54.2061
GO:0050492	26.5214	36.0669	34.4512
GO:0050511	22.9967	23.7419	31.9707
GO:0050515	27.9916	22.7673	25.2185
GO:0050518	30.9616	38.2172	32.7589
GO:0050524	6.70278	5.00675	8.37245
GO:0050532	36.6541	35.9121	34.7994
GO:0050545	1e-05	0.212775	0.060509
GO:0050560	21.7855	26.4339	31.8326
GO:0050567	73.456	76.0985	66.7557
GO:0050568	26.73	35.0295	38.4534
GO:0050569	1e-05	1e-05	1e-05
GO:0050570	14.7049	10.6946	11.8434
GO:0050572	0.0733446	1e-05	1e-05
GO:0050583	70.9831	63.8474	64.6092
GO:0050605	90.5291	86.3606	72.8676
GO:0050660	775.812	863.082	966.175
GO:0050661	1198.88	1463.19	1327.78
GO:0050662	172.648	171.785	158.54
GO:0050782	1e-05	1e-05	1e-05
GO:0050797	19.1002	29.5605	26.6489
GO:0050897	7.89793	8.9755	7.25927
GO:0051060	16.2434	12.5328	10.7321
GO:0051073	18.2461	14.1724	14.6174
GO:0051108	1e-05	1e-05	1e-05
GO:0051109	1e-05	1e-05	1e-05
GO:0051116	0.12997	0.0784994	0.0799574
GO:0051213	35.3734	63.7715	60.6024
GO:0051287	1952.44	2363.33	2398.32
GO:0051392	1e-05	1e-05	1e-05
GO:0051536	967.25	1067.48	1076.2
GO:0051537	468.847	394.601	384.985
GO:0051538	117.459	153.421	186.272
GO:0051539	5105.05	4459.53	5080.38
GO:0051575	1e-05	1e-05	1e-05
GO:0051745	120.281	156.184	188.3
GO:0051903	0.0336971	1e-05	1e-05
GO:0051908	1e-05	1e-05	1e-05
GO:0051912	8.38619	5.81855	9.47997
GO:0051920	1086.05	807.853	838.002
GO:0051978	0.0610558	1e-05	1e-05
GO:0051989	8.56095	10.8358	9.71208
GO:0051991	22.9967	23.7419	31.9707
GO:0051992	90.4831	93.432	114.141
GO:0052381	41.2526	31.7636	29.0909
GO:0052591	1e-05	1e-05	1e-05
GO:0052618	0.265502	0.14248	0.366486
GO:0052619	0.265502	0.14248	0.366486
GO:0052621	0.122855	1e-05	1e-05
GO:0052654	72.7064	70.705	74.8858
GO:0052655	72.7064	70.705	74.8858
GO:0052656	72.7064	70.705	74.8858
GO:0052657	13.5116	15.2169	12.1415
GO:0052665	1e-05	1e-05	1e-05
GO:0052666	1e-05	1e-05	1e-05
GO:0052689	0.938313	0.827684	0.988637
GO:0052692	1e-05	1e-05	1e-05
GO:0052693	1e-05	1e-05	1e-05
GO:0052717	111.286	75.5548	96.6719
GO:0052733	1e-05	1e-05	1e-05
GO:0052734	1e-05	1e-05	1e-05
GO:0052737	1e-05	1e-05	1e-05
GO:0052832	39.8263	40.6059	32.6609
GO:0052833	39.8263	40.6059	32.6609
GO:0052855	90.9308	100.463	87.6348
GO:0052856	1e-05	1e-05	1e-05
GO:0052857	1e-05	1e-05	1e-05
GO:0052875	1e-05	1e-05	1e-05
GO:0052890	1e-05	1e-05	1e-05
GO:0052906	39.2177	51.3478	46.2959
GO:0052908	19.2502	19.5427	19.1622
GO:0052911	1e-05	1e-05	1e-05
GO:0052913	16.2693	9.63987	12.8537
GO:0052914	1e-05	1e-05	1e-05
GO:0052915	1e-05	1e-05	1e-05
GO:0052916	1e-05	1e-05	1e-05
GO:0052927	1e-05	0.0178615	0.0614043
GO:0052928	1e-05	0.0178615	0.0614043
GO:0052929	1e-05	0.0178615	0.0614043
GO:0060698	1e-05	1e-05	1e-05
GO:0061593	1e-05	1e-05	1e-05
GO:0061594	1e-05	1e-05	1e-05
GO:0061595	1e-05	1e-05	1e-05
GO:0061596	1e-05	1e-05	1e-05
GO:0061597	16.0923	22.7354	16.5919
GO:0061599	1e-05	1e-05	1e-05
GO:0061602	1e-05	1e-05	1e-05
GO:0061603	0.14006	1e-05	0.303291
GO:0061634	1e-05	1e-05	1e-05
GO:0061710	42.3158	37.0345	33.0736
GO:0061711	42.4609	36.0706	33.2499
GO:0061712	0.229186	1e-05	0.0442191
GO:0070006	81.1036	88.1008	128.593
GO:0070008	1e-05	1e-05	1e-05
GO:0070011	0.0547174	1e-05	1e-05
GO:0070038	98.9911	83.2311	84.975
GO:0070039	1e-05	1e-05	1e-05
GO:0070040	33.2572	31.5624	33.2804
GO:0070041	1e-05	1e-05	1e-05
GO:0070043	10.6112	18.3224	20.0551
GO:0070180	461.223	607.724	730.52
GO:0070181	50.8204	58.9049	57.524
GO:0070402	18.7702	23.586	25.9558
GO:0070403	170.964	132.763	111.654
GO:0070491	0.0304632	1e-05	1e-05
GO:0070626	2.78114	3.37398	4.32549
GO:0070677	16.7342	19.7208	22.8476
GO:0070967	0.0588891	0.276647	1e-05
GO:0071111	0.189344	1e-05	1e-05
GO:0071424	814.82	609.254	622.777
GO:0071713	0.0557199	1e-05	1e-05
GO:0071916	0.0780984	1e-05	1e-05
GO:0071949	1.1448	0.852447	1.16711
GO:0071972	1e-05	1e-05	1e-05
GO:0080100	8.3998	8.5926	6.04406
GO:0080130	103.392	69.6754	65.7772
GO:0080146	1e-05	1e-05	1e-05
GO:0080176	1e-05	1e-05	1e-05
GO:0089714	1e-05	1e-05	1e-05
GO:0090582	0.0209879	1e-05	1e-05
GO:0090589	0.0431401	1e-05	1e-05
GO:0090613	0.0570135	1e-05	1e-05
GO:0090614	28.9094	33.0883	40.4601
GO:0097098	0.0256771	1e-05	1e-05
GO:1901682	1e-05	1e-05	1e-05
GO:1990663	0.431174	0.353627	0.257804
GO:2001070	540.485	405.859	383.819
